Record Id,Product Owner.id,Product Owner,Product Name,Product Code,Vendor Name.id,Vendor Name,Product Active,Manufacturer,Product Category,Sales Start Date,Sales End Date,Support Start Date,Support End Date,Created By.id,Created By,Modified By.id,Modified By,Created Time,Modified Time,Unit Price,Usage Unit,Qty Ordered,Quantity in Stock,Reorder Level,Handler.id,Handler,Quantity in Demand,Description,Tag,Product Type,Locked,Max Level,Brand,Purchase Price,Sub Category,Stock Type,Last Activity Time,Connected To.module,Connected To.id
zcrm_5586105000000598085,zcrm_5586105000000436001,Ted Wong,Danfoss Differential Controller KP79,,,,false,,Centralized Heater,,,,,zcrm_5586105000000436001,Ted Wong,zcrm_5586105000001430001,SSS Admin,2023-01-31 11:50:40,2025-12-27 16:03:21,0,,0,-2,0,,,0,,,goods,false,,,0,Thermostat,,2025-12-27 16:03:21,,
zcrm_5586105000000599003,zcrm_5586105000000435019,Olivia Hwa,SUMMER 270CX Solar Hot Water System Complete System,,zcrm_5586105000003668003,WATER CARE INDUSTRIES SDN BHD,false,Water-Care Industries,Solar Heater,,,,,zcrm_5586105000000435019,Olivia Hwa,zcrm_5586105000001430001,SSS Admin,2023-01-31 12:26:55,2025-12-27 16:03:21,0,Each,0,-8,0,,,0,"Direct Heating (Matt Black Polyester) Model 270CX (270 litres) 60 gallons together with a standard 3kW back up heating element, necessary fitting, valves and Isolation Barrier",,goods,false,,SUMMER,0,,,2025-12-27 16:03:21,,
zcrm_5586105000000619095,zcrm_5586105000000435019,Olivia Hwa,Outstation charges,OC-1,,,true,,Service,,,,,zcrm_5586105000000435019,Olivia Hwa,zcrm_5586105000001430001,SSS Admin,2023-02-07 14:03:13,2025-11-10 16:29:13,0,Each,0,-2,0,,,1,,,service,false,,,0,,,2025-11-10 16:29:13,,
zcrm_5586105000000694067,zcrm_5586105000000435019,Olivia Hwa,General Work,,,,false,,Service,,,,,zcrm_5586105000000435019,Olivia Hwa,zcrm_5586105000001430001,SSS Admin,2023-03-02 11:09:05,2025-12-27 16:00:27,0,,0,-2,0,,,6,,,goods,false,,,0,,,2025-12-27 16:00:27,,
zcrm_5586105000000697032,zcrm_5586105000000436001,Ted Wong,CEV,,,,false,,Piping,,,,,zcrm_5586105000000436001,Ted Wong,zcrm_5586105000001430001,SSS Admin,2023-03-03 08:49:42,2025-12-27 16:03:21,0,,0,0,0,,,0,,,goods,false,,,0,Safety Valve,,2025-12-27 16:03:21,,
zcrm_5586105000000697136,zcrm_5586105000000436001,Ted Wong,Meru MP25 HCM Wrapped Basic,COMP-006200,zcrm_5586105000003668003,WATER CARE INDUSTRIES SDN BHD,true,Water-Care Industries,POU Heater,,,,,zcrm_5586105000000436001,Ted Wong,zcrm_5586105000001430001,SSS Admin,2023-03-03 08:57:37,2025-12-27 16:00:27,1070,Each,0,-2,0,,,0,,,goods,false,0,MERU,340.26,,,2025-12-27 16:00:27,,
zcrm_5586105000000749136,zcrm_5586105000000435019,Olivia Hwa,"Pressure TeMPerature Valve 700KPA, 1/2""",PART-000050,,,true,,Piping,,,,,zcrm_5586105000000435019,Olivia Hwa,zcrm_5586105000001430001,SSS Admin,2023-03-20 09:24:25,2026-01-30 17:52:51,0,Each,0,-149,0,,,182,,,goods,false,,,0,Safety Valve,,2026-01-30 17:52:51,,
zcrm_5586105000000756047,zcrm_5586105000000435019,Olivia Hwa,Meru MP135 HWM Wrapped PTV,COMP-D-000280,zcrm_5586105000003668003,WATER CARE INDUSTRIES SDN BHD,true,Water-Care Industries,Centralized Heater,,,,,zcrm_5586105000000435019,Olivia Hwa,zcrm_5586105000001430001,SSS Admin,2023-03-22 08:27:16,2025-11-10 16:26:51,2160,Each,0,-319,0,,,21,"3/4""",,goods,false,0,,0,,,2025-11-10 16:26:51,,
zcrm_5586105000000756057,zcrm_5586105000000435019,Olivia Hwa,MERU MP135 HWM PTV,,zcrm_5586105000003668003,WATER CARE INDUSTRIES SDN BHD,false,Water-Care Industries,Centralized Heater,,,,,zcrm_5586105000000435019,Olivia Hwa,zcrm_5586105000001430001,SSS Admin,2023-03-22 08:31:28,2025-12-27 16:03:21,0,Each,0,-15,0,,,0,,,goods,false,,MERU,0,,,2025-12-27 16:03:21,,
zcrm_5586105000000756067,zcrm_5586105000000435019,Olivia Hwa,Meru MP90 HCM Carton PTV,COMP-007237,zcrm_5586105000003668003,WATER CARE INDUSTRIES SDN BHD,true,Water-Care Industries,Centralized Heater,,,,,zcrm_5586105000000435019,Olivia Hwa,zcrm_5586105000001430001,SSS Admin,2023-03-22 08:33:11,2025-11-10 16:26:51,1550,Each,0,-505,0,,,38,,,goods,false,0,MERU,534.32,,,2025-11-10 16:26:51,,
zcrm_5586105000000756077,zcrm_5586105000000435019,Olivia Hwa,Meru MP90 HWM Wrapped PTV,COMP-007349,zcrm_5586105000003668003,WATER CARE INDUSTRIES SDN BHD,true,Water-Care Industries,Centralized Heater,,,,,zcrm_5586105000000435019,Olivia Hwa,zcrm_5586105000001430001,SSS Admin,2023-03-22 08:34:07,2025-11-10 16:26:51,1550,Each,0,-19,0,,,0,,,goods,false,0,MERU,452.05,,,2025-11-10 16:26:51,,
zcrm_5586105000000769053,zcrm_5586105000000435019,Olivia Hwa,Summer 30E HCM Wrapped CEV Faris,COMP-006245,zcrm_5586105000003668003,WATER CARE INDUSTRIES SDN BHD,true,Water-Care Industries,POU Heater,,,,,zcrm_5586105000000435019,Olivia Hwa,zcrm_5586105000001430001,SSS Admin,2023-03-27 11:33:07,2025-11-10 16:26:51,0,Each,0,-871,0,,,0,,,goods,false,0,,310.77,,,2025-11-10 16:26:51,,
zcrm_5586105000000835052,zcrm_5586105000000435019,Olivia Hwa,Meru MP200 HFM Wrapped PTV,COMP-D-001404,zcrm_5586105000003668003,WATER CARE INDUSTRIES SDN BHD,true,Water-Care Industries,Centralized Heater,,,,,zcrm_5586105000000435019,Olivia Hwa,zcrm_5586105000001430001,SSS Admin,2023-04-20 16:12:48,2025-11-10 16:26:51,2590,Each,0,-66,0,,,0,"MERU MP 200 (200 Litres) Electric Storage Heater c/w standard 3kW, 1ph/240v/50Hz heating element, Pressure Temperature Valve & Isolation Barrier.",,goods,false,0,MERU,0,,,2025-11-10 16:26:51,,
zcrm_5586105000000938037,zcrm_5586105000000435019,Olivia Hwa,Cold Expansion Valve (Solartech),,,,false,,Piping,,,,,zcrm_5586105000000435019,Olivia Hwa,zcrm_5586105000001430001,SSS Admin,2023-05-23 09:03:29,2025-12-27 16:03:21,0,,0,-14,0,,,0,,,goods,false,,,0,Safety Valve,,2025-12-27 16:03:21,,
zcrm_5586105000000956088,zcrm_5586105000000435019,Olivia Hwa,Installation Kit Raiser Bracket 270L/300L/400L,COMP-000470,zcrm_5586105000003668003,WATER CARE INDUSTRIES SDN BHD,true,Water-Care Industries,Installation Kit,,,,,zcrm_5586105000000435019,Olivia Hwa,zcrm_5586105000001430001,SSS Admin,2023-05-30 11:35:40,2025-11-10 16:26:51,0,Each,0,-28,0,,,3,,,goods,false,0,,0,,,2025-11-10 16:26:51,,
zcrm_5586105000001002093,zcrm_5586105000000435019,Olivia Hwa,Meru MP100 HFM Electric Heater CEV,COMP-005719,zcrm_5586105000003668003,WATER CARE INDUSTRIES SDN BHD,true,Water-Care Industries,Centralized Heater,,,,,zcrm_5586105000000435019,Olivia Hwa,zcrm_5586105000001430001,SSS Admin,2023-06-14 13:58:55,2025-11-10 16:26:51,1690,Each,0,-20,0,,,0,"MERU MP100 (100 Litres Capacity) Electric Storage Heater come together with a standard 3kW, 1ph/240v/50Hz heating element, Cold Expansion Valve and Isolation Barrier",,goods,false,0,MERU,0,,,2025-11-10 16:26:51,,
zcrm_5586105000001002103,zcrm_5586105000000435019,Olivia Hwa,MERU MP150 HFM WRAPED CEV,COMP-D-002936,zcrm_5586105000003668003,WATER CARE INDUSTRIES SDN BHD,true,Water-Care Industries,Centralized Heater,,,,,zcrm_5586105000000435019,Olivia Hwa,zcrm_5586105000001430001,SSS Admin,2023-06-14 14:06:02,2025-11-10 16:26:51,2300,null,0,-96,0,,,0,"MERU MP150 (150 Litres Capacity) Electric Storage Heater come together with a standard 3kW, 1ph/240v/50Hz heating element, Cold Expansion Valve and Isolation Barrier",,goods,false,0,MERU,0,,,2025-11-10 16:26:51,,
zcrm_5586105000001039064,zcrm_5586105000000435019,Olivia Hwa,KINETICO HYDRUS HF230M OD MACROLITE FILTER,,,,false,Kinetico,POE Water Filter,,,,,zcrm_5586105000000435019,Olivia Hwa,zcrm_5586105000001430001,SSS Admin,2023-06-28 12:58:27,2025-12-27 16:03:21,0,Each,0,-1,0,,,0,,,goods,false,,KINETICO,0,Hydrus,,2025-12-27 16:03:21,,
zcrm_5586105000001057209,zcrm_5586105000000435019,Olivia Hwa,Aluminum Bracket For RC Flat Roof (300L),,,,false,,Solar Heater,,,,,zcrm_5586105000000435019,Olivia Hwa,zcrm_5586105000001430001,SSS Admin,2023-07-05 13:59:28,2025-12-27 16:03:21,0,Each,0,-7,0,,,6,,,goods,false,,,0,SH-Mounting,,2025-12-27 16:03:21,,
zcrm_5586105000001086110,zcrm_5586105000000435019,Olivia Hwa,KINETICO HYDRUS HF230M OD,,,,false,Kinetico,POE Water Filter,,,,,zcrm_5586105000000435019,Olivia Hwa,zcrm_5586105000001430001,SSS Admin,2023-07-12 14:02:49,2025-12-27 16:03:21,0,Each,0,-1,0,,,0,,,goods,false,,KINETICO,0,Hydrus,,2025-12-27 16:03:21,,
zcrm_5586105000001139004,zcrm_5586105000000435019,Olivia Hwa,Summer Ins3.8 BlACk DC,S-INS3.8-DC-B,zcrm_5586105000003668003,WATER CARE INDUSTRIES SDN BHD,true,Water-Care Industries,Instant Heater,,,,,zcrm_5586105000000435019,Olivia Hwa,zcrm_5586105000001430001,SSS Admin,2023-07-27 17:18:39,2025-11-10 16:26:51,0,Each,0,0,0,,,32,,,goods,false,,SUMMER,0,,,2025-11-10 16:26:51,,
zcrm_5586105000001180152,zcrm_5586105000000435019,Olivia Hwa,MERU MP34 HCM WRAPPED PTV,COMP-006280,zcrm_5586105000003668003,WATER CARE INDUSTRIES SDN BHD,true,Water-Care Industries,POU Heater,,,,,zcrm_5586105000000435019,Olivia Hwa,zcrm_5586105000001430001,SSS Admin,2023-08-08 11:48:08,2025-11-10 16:26:51,1090,null,0,-162,0,,,0,,,goods,false,0,MERU,401,,,2025-11-10 16:26:51,,
zcrm_5586105000001180162,zcrm_5586105000000435019,Olivia Hwa,MERU MP45 HCM WRAPPED PTV,COMP-006407,zcrm_5586105000003668003,WATER CARE INDUSTRIES SDN BHD,true,Water-Care Industries,POU Heater,,,,,zcrm_5586105000000435019,Olivia Hwa,zcrm_5586105000001430001,SSS Admin,2023-08-08 11:49:30,2026-01-13 16:22:36,1180,Each,0,-136,0,,,8,,,goods,false,0,MERU,418.32,,,2026-01-13 16:22:36,,
zcrm_5586105000001180172,zcrm_5586105000000435019,Olivia Hwa,MERU MP115 HCM - WRAPED PTV,COMP-D-000104,zcrm_5586105000003668003,WATER CARE INDUSTRIES SDN BHD,true,Water-Care Industries,Centralized Heater,,,,,zcrm_5586105000000435019,Olivia Hwa,zcrm_5586105000001430001,SSS Admin,2023-08-08 11:50:25,2025-11-10 16:26:51,1790,null,0,-104,0,,,0,,,goods,false,0,,0,,,2025-11-10 16:26:51,,
zcrm_5586105000001200181,zcrm_5586105000000435019,Olivia Hwa,Meru MP90 HCM Wrapped CEV,COMP-007219,zcrm_5586105000003668003,WATER CARE INDUSTRIES SDN BHD,true,Water-Care Industries,Centralized Heater,,,,,zcrm_5586105000000435019,Olivia Hwa,zcrm_5586105000001430001,SSS Admin,2023-08-16 16:20:59,2026-01-12 16:50:35,1550,Each,0,-319,0,,,307,,,goods,false,,MERU,0,,,2026-01-12 16:50:35,,
zcrm_5586105000001200191,zcrm_5586105000000435019,Olivia Hwa,Summer 60E HCM Carton CEV,COMP-006537,zcrm_5586105000003668003,WATER CARE INDUSTRIES SDN BHD,true,Water-Care Industries,Centralized Heater,,,,,zcrm_5586105000000435019,Olivia Hwa,zcrm_5586105000001430001,SSS Admin,2023-08-16 16:28:13,2025-12-27 16:00:27,1400,Each,0,-105,0,,,18,,,goods,false,0,MERU,392.73,,,2025-12-27 16:00:27,,
zcrm_5586105000001203182,zcrm_5586105000000435019,Olivia Hwa,MERU MP25 HCM WRAPPED CEV,COMP-006178,zcrm_5586105000003668003,WATER CARE INDUSTRIES SDN BHD,true,Water-Care Industries,POU Heater,,,,,zcrm_5586105000000435019,Olivia Hwa,zcrm_5586105000001430001,SSS Admin,2023-08-17 10:23:56,2026-01-30 11:31:18,0,Each,0,-452,0,,,45,,,goods,false,0,,373.06,,,2026-01-30 11:31:18,,
zcrm_5586105000001293036,zcrm_5586105000000436001,Ted Wong,Meru MP75 Vwm Wrapped Basic,COMP-007200,zcrm_5586105000003668003,WATER CARE INDUSTRIES SDN BHD,true,Water-Care Industries,Centralized Heater,,,,,zcrm_5586105000000436001,Ted Wong,zcrm_5586105000001430001,SSS Admin,2023-09-14 11:44:13,2025-11-10 16:26:51,0,Each,0,-166,0,,,166,,,goods,false,,MERU,0,,,2025-11-10 16:26:51,,
zcrm_5586105000001293046,zcrm_5586105000000436001,Ted Wong,MERU MP55 VWM WRAPPED BASIC,COMP-006526,zcrm_5586105000003668003,WATER CARE INDUSTRIES SDN BHD,true,Water-Care Industries,POU Heater,,,,,zcrm_5586105000000436001,Ted Wong,zcrm_5586105000001430001,SSS Admin,2023-09-14 11:45:17,2025-11-10 16:26:51,0,null,0,-10,0,,,10,,,goods,false,,MERU,341,,,2025-11-10 16:26:51,,
zcrm_5586105000001329017,zcrm_5586105000000435019,Olivia Hwa,Transport Charge,,,,true,,Service,,,,,zcrm_5586105000000435019,Olivia Hwa,zcrm_5586105000001430001,SSS Admin,2023-09-26 10:12:10,2026-01-30 14:23:08,0,ways,0,-16,0,,,20,,,goods,false,,,0,,,2026-01-30 14:23:08,,
zcrm_5586105000001538006,zcrm_5586105000001430001,SSS Admin,SOLIS 8KW 3-PHASE DUAL MPPT STRING INVERTER,S5-GR3P8K,,,true,,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001696001,Yati Omar,2023-10-30 18:06:29,2026-01-12 16:15:57,11145,pcs,0,-40,8,,,108,10 years product warranty,,goods,false,5,SOLIS,4680,STRING INVERTER,Kanban,2026-01-12 16:15:57,,
zcrm_5586105000001974085,zcrm_5586105000000436001,Ted Wong,Kinetico FC-550 Drinking Water Station,100-1000,,,true,Kinetico,POU Water Filter,,,,,zcrm_5586105000000436001,Ted Wong,zcrm_5586105000001430001,SSS Admin,2024-01-09 09:04:17,2025-11-10 16:26:51,5500,Each,0,-11,0,,,23,Inclusive of standard installation,,goods,false,0,KINETICO,0,,,2025-11-10 16:26:51,,
zcrm_5586105000001974095,zcrm_5586105000000436001,Ted Wong,Kinetico Selecto QCM350+,16507,,,true,Kinetico,POU Water Filter,,,,,zcrm_5586105000000436001,Ted Wong,zcrm_5586105000001430001,SSS Admin,2024-01-09 09:04:58,2025-11-10 16:26:51,1635,Each,0,-5,0,,,5,,,goods,false,,KINETICO,0,,,2025-11-10 16:26:51,,
zcrm_5586105000001974105,zcrm_5586105000000436001,Ted Wong,"Kinetico MACh Prefilter - 10"" Noryl (Indoor)",11825,,,true,Kinetico,POU Water Filter,,,,,zcrm_5586105000000436001,Ted Wong,zcrm_5586105000001430001,SSS Admin,2024-01-09 09:06:17,2025-11-10 16:26:51,845,Each,0,-5,0,,,5,,,goods,false,,KINETICO,480.47,,,2025-11-10 16:26:51,,
zcrm_5586105000001974115,zcrm_5586105000000436001,Ted Wong,Kinetico Faucet Classic Chrome,12725,,,true,Kinetico,POU Water Filter,,,,,zcrm_5586105000000436001,Ted Wong,zcrm_5586105000001430001,SSS Admin,2024-01-09 09:07:05,2025-11-10 16:26:51,390,Each,0,-5,0,,,5,,,goods,false,,KINETICO,295.38,,,2025-11-10 16:26:51,,
zcrm_5586105000001974125,zcrm_5586105000000436001,Ted Wong,"CIF-Documentation, Handling, Insurance & Freight charges",,,,false,,Service,,,,,zcrm_5586105000000436001,Ted Wong,zcrm_5586105000001430001,SSS Admin,2024-01-09 09:09:03,2025-12-27 16:03:21,0,,0,-1,0,,,1,,,goods,false,,,0,,,2025-12-27 16:03:21,,
zcrm_5586105000002036095,zcrm_5586105000000435019,Olivia Hwa,Inactive MERU MP15 HCM PTV,,zcrm_5586105000003668003,WATER CARE INDUSTRIES SDN BHD,false,Water-Care Industries,POU Heater,,,,,zcrm_5586105000000435019,Olivia Hwa,zcrm_5586105000001430001,SSS Admin,2024-01-11 08:59:43,2025-12-27 16:03:21,0,Each,0,0,0,,,0,,,goods,false,,MERU,0,,,2025-12-27 16:03:21,,
zcrm_5586105000002036105,zcrm_5586105000000435019,Olivia Hwa,Meru MP55 HCM Wrapped PTV,COMP-006475,zcrm_5586105000003668003,WATER CARE INDUSTRIES SDN BHD,true,Water-Care Industries,POU Heater,,,,,zcrm_5586105000000435019,Olivia Hwa,zcrm_5586105000001430001,SSS Admin,2024-01-11 09:02:02,2026-01-21 16:07:37,0,Each,0,-19,0,,,127,,,goods,false,0,MERU,429.05,,,2026-01-21 16:07:37,,
zcrm_5586105000002036115,zcrm_5586105000000435019,Olivia Hwa,Meru MP125 HCM Wrapped PTV,COMP-005760,zcrm_5586105000003668003,WATER CARE INDUSTRIES SDN BHD,true,Water-Care Industries,Centralized Heater,,,,,zcrm_5586105000000435019,Olivia Hwa,zcrm_5586105000001430001,SSS Admin,2024-01-11 09:02:50,2026-01-21 16:07:37,1850,Each,0,-17,0,,,113,,,goods,false,0,MERU,714.36,,,2026-01-21 16:07:37,,
zcrm_5586105000002494023,zcrm_5586105000000435019,Olivia Hwa,KINETICO HYDRUS HF230M OD (Manual Backwash),,,,false,Kinetico,POE Water Filter,,,,,zcrm_5586105000000435019,Olivia Hwa,zcrm_5586105000001430001,SSS Admin,2024-02-26 09:44:41,2025-12-27 16:03:21,0,Each,0,-1,0,,,0,,,goods,false,,KINETICO,0,Hydrus,,2025-12-27 16:03:21,,
zcrm_5586105000002574092,zcrm_5586105000000436001,Ted Wong,Wooden Crate,,,,false,,Tools,,,,,zcrm_5586105000000436001,Ted Wong,zcrm_5586105000001430001,SSS Admin,2024-02-29 09:52:03,2025-12-27 16:03:21,0,,0,0,0,,,2,,,goods,false,,,0,Crate,,2025-12-27 16:03:21,,
zcrm_5586105000002574102,zcrm_5586105000000436001,Ted Wong,"Cartridge Kinetico MACh Prefilter 10"" 5Micron Reusable",11827,,,true,Kinetico,POU Water Filter,,,,,zcrm_5586105000000436001,Ted Wong,zcrm_5586105000001430001,SSS Admin,2024-02-29 09:53:31,2025-11-10 16:26:51,195,,0,0,0,,,3,,,goods,false,,KINETICO,0,CARTRIDGE,,2025-11-10 16:26:51,,
zcrm_5586105000002574112,zcrm_5586105000000436001,Ted Wong,KINETICO CARTRIDGE SELECTO QCM-350+,16508,,,true,Kinetico,POU Water Filter,,,,,zcrm_5586105000000436001,Ted Wong,zcrm_5586105000001430001,SSS Admin,2024-02-29 09:54:07,2026-01-30 13:19:56,760,Each,0,-4,0,,,7,,,goods,false,,KINETICO,0,Cartridge,,2026-01-30 13:19:56,,
zcrm_5586105000002574122,zcrm_5586105000000436001,Ted Wong,Cartridge Kinetico FC-550 Carbon Cartridge,100-1001,,,true,Kinetico,POU Water Filter,,,,,zcrm_5586105000000436001,Ted Wong,zcrm_5586105000001430001,SSS Admin,2024-02-29 09:54:57,2025-11-10 16:26:51,130,Each,0,0,0,,,1,,,goods,false,0,KINETICO,0,Cartridge,,2025-11-10 16:26:51,,
zcrm_5586105000002574132,zcrm_5586105000000436001,Ted Wong,Cartridge Kinetico FC-550 NanofACt Cartridge,100-1002,,,true,Kinetico,POU Water Filter,,,,,zcrm_5586105000000436001,Ted Wong,zcrm_5586105000001430001,SSS Admin,2024-02-29 09:56:32,2025-11-10 16:26:51,260,Each,0,0,0,,,1,,,goods,false,0,KINETICO,0,Cartridge,,2025-11-10 16:26:51,,
zcrm_5586105000002660018,zcrm_5586105000000435019,Olivia Hwa,MERU MP150 HFM WRAP PTV,COMP-D-002937,zcrm_5586105000003668003,WATER CARE INDUSTRIES SDN BHD,true,Water-Care Industries,Centralized Heater,,,,,zcrm_5586105000000435019,Olivia Hwa,zcrm_5586105000001430001,SSS Admin,2024-03-05 14:03:04,2025-11-10 16:26:51,2300,null,0,-1,0,,,1,,,goods,false,0,MERU,0,,,2025-11-10 16:26:51,,
zcrm_5586105000002660028,zcrm_5586105000000435019,Olivia Hwa,MERU MP 125 HFM - 3KW WRAP PTV,COMP-D-005675,zcrm_5586105000003668003,WATER CARE INDUSTRIES SDN BHD,true,Water-Care Industries,Centralized Heater,,,,,zcrm_5586105000000435019,Olivia Hwa,zcrm_5586105000001430001,SSS Admin,2024-03-05 14:03:58,2025-11-10 16:26:51,1850,null,0,-1,0,,,1,,,goods,false,0,MERU,0,,,2025-11-10 16:26:51,,
zcrm_5586105000002685043,zcrm_5586105000000435019,Olivia Hwa,Installation Kit Raiser Bracket 450L,COMP-000471,zcrm_5586105000003668003,WATER CARE INDUSTRIES SDN BHD,true,Water-Care Industries,Installation Kit,,,,,zcrm_5586105000000435019,Olivia Hwa,zcrm_5586105000001430001,SSS Admin,2024-03-07 11:31:44,2025-11-10 16:26:51,0,null,0,0,0,,,1,,,goods,false,0,,1,,,2025-11-10 16:26:51,,
zcrm_5586105000002685053,zcrm_5586105000000435019,Olivia Hwa,Installation Charges,,,,true,,Service,,,,,zcrm_5586105000000435019,Olivia Hwa,zcrm_5586105000001430001,SSS Admin,2024-03-07 11:35:27,2026-01-19 17:29:43,0,jobs,0,-13,0,,,28,,,goods,false,,,0,,,2026-01-19 17:29:43,,
zcrm_5586105000002762024,zcrm_5586105000000435019,Olivia Hwa,Meru MP45 HCM Wrapped Basic,COMP-006412,zcrm_5586105000003668003,WATER CARE INDUSTRIES SDN BHD,true,Water-Care Industries,POU Heater,,,,,zcrm_5586105000000435019,Olivia Hwa,zcrm_5586105000001430001,SSS Admin,2024-03-11 12:00:47,2026-01-06 10:09:00,1180,Each,0,-3,0,,,3,,,goods,false,0,MERU,330.78,,,2026-01-06 10:09:00,,
zcrm_5586105000002762034,zcrm_5586105000000435019,Olivia Hwa,Meru MP90 HCM Wrapped Basic,COMP-007225,zcrm_5586105000003668003,WATER CARE INDUSTRIES SDN BHD,true,Water-Care Industries,Centralized Heater,,,,,zcrm_5586105000000435019,Olivia Hwa,zcrm_5586105000001430001,SSS Admin,2024-03-11 12:01:39,2026-01-30 14:11:22,1590,Each,0,-5,0,,,7,CABLE WIRE: 2.5MM2 X L1500MM,,goods,false,0,MERU,419.25,,,2026-01-30 14:11:22,,
zcrm_5586105000002791127,zcrm_5586105000000435019,Olivia Hwa,Summer Ins3.8 White DC,S-INS3.8-DC-W,zcrm_5586105000003668003,WATER CARE INDUSTRIES SDN BHD,true,Water-Care Industries,Instant Heater,,,,,zcrm_5586105000000435019,Olivia Hwa,zcrm_5586105000001430001,SSS Admin,2024-03-14 09:47:04,2025-11-10 16:26:51,0,Each,0,-3,0,,,3,,,goods,false,,SUMMER,0,,,2025-11-10 16:26:51,,
zcrm_5586105000002808001,zcrm_5586105000000435019,Olivia Hwa,Meru MP68 HCM Wrapped Basic,COMP-006583,zcrm_5586105000003668003,WATER CARE INDUSTRIES SDN BHD,true,Water-Care Industries,Centralized Heater,,,,,zcrm_5586105000000435019,Olivia Hwa,zcrm_5586105000001430001,SSS Admin,2024-03-14 14:02:52,2025-12-27 16:02:46,1480,Each,0,0,0,,,-2,"1/2""",,goods,false,0,MERU,0,,,2025-12-27 16:02:46,,
zcrm_5586105000003148085,zcrm_5586105000001430001,SSS Admin,SOLIS 4KW SINGLE-PHASE DUAL MPPT STRING INVERTER,S6-GR1P4K,,,true,,Solar PV,2024-03-27,,2024-03-27,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-03-27 20:27:53,2025-12-27 16:00:27,2849,pcs,0,-3,0,,,7,10 years product warranty,,goods,false,0,SOLIS,2590,STRING INVERTER,On demand,2025-12-27 16:00:27,,
zcrm_5586105000003148090,zcrm_5586105000001430001,SSS Admin,SOLIS 5KW SINGLE-PHASE DUAL MPPT STRING INVERTER,S6-GR1P5K,,,true,,Solar PV,2024-03-27,,2024-03-27,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-03-27 20:28:34,2026-01-15 09:00:06,2970,pcs,0,-47,0,,,92,10 years product warranty,,goods,false,5,SOLIS,2700,STRING INVERTER,On demand,2026-01-15 09:00:06,,
zcrm_5586105000003148095,zcrm_5586105000001430001,SSS Admin,D-SOLIS 5KW 3-PHASE DUAL MPPT STRING INVERTER,D-S5-GR3P5K,,,true,,Solar PV,2024-03-27,,2024-03-27,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001696001,Yati Omar,2024-03-27 20:29:07,2026-01-12 11:57:42,9652,pcs,0,-9,2,,,31,10 years product warranty,,goods,false,0,SOLIS,4070,STRING INVERTER,On demand,2026-01-12 11:57:42,,
zcrm_5586105000003148100,zcrm_5586105000001430001,SSS Admin,SOLIS 6KW 3-PHASE DUAL MPPT STRING INVERTER,S5-GR3P6K,,,true,,Solar PV,2024-03-27,,2024-03-27,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-03-27 20:30:14,2026-01-12 08:33:12,10145,pcs,0,-16,5,,,59,10 years product warranty,,goods,false,5,SOLIS,4290,STRING INVERTER,Kanban,2026-01-12 08:33:12,,
zcrm_5586105000003148108,zcrm_5586105000001430001,SSS Admin,SOLIS 10KW 3-PHASE DUAL MPPT STRING INVERTER,S5-GR3P10K,,,true,,Solar PV,,,,,zcrm_5586105000001430001,SSS Admin,zcrm_5586105000001430001,SSS Admin,2024-03-27 20:33:19,2026-01-30 14:23:08,12145,pcs,0,-23,10,,,118,10 years product warranty,,goods,false,8,SOLIS,5060,STRING INVERTER,Kanban,2026-01-30 14:23:08,,
